9562,latitude,longitude,type,residential_population
7630,48.7024482585,21.2544185743,dp,71
7631,48.7033453627,21.2544185743,dp,71
7632,48.704242467,21.2544185743,dp,71
7633,48.7051395712,21.2544185743,dp,71
7634,48.7060366755,21.2544185743,dp,71
7635,48.7069337797,21.2544185743,dp,71
7636,48.707830884,21.2544185743,dp,71
7637,48.7087279882,21.2544185743,dp,91
7638,48.7096250925,21.2544185743,dp,93
7639,48.7105221968,21.2544185743,dp,93
7640,48.711419301,21.2544185743,dp,93
7641,48.7123164053,21.2544185743,dp,93
7642,48.7132135095,21.2544185743,dp,93
7643,48.7141106138,21.2544185743,dp,93
7644,48.715007718,21.2544185743,dp,93
7645,48.7159048223,21.2544185743,dp,61
7646,48.6854032776,21.2557689499,dp,5
7647,48.6863003819,21.2557689499,dp,5
7648,48.6871974861,21.2557689499,dp,10
7649,48.6880945904,21.2557689499,dp,17
7650,48.6907859031,21.2557689499,dp,24
7651,48.6916830074,21.2557689499,dp,8
7652,48.6925801117,21.2557689499,dp,6
7653,48.6934772159,21.2557689499,dp,6
7654,48.6943743202,21.2557689499,dp,6
7655,48.6952714244,21.2557689499,dp,6
7656,48.6961685287,21.2557689499,dp,6
7657,48.6970656329,21.2557689499,dp,6
7658,48.6979627372,21.2557689499,dp,6
7659,48.6988598414,21.2557689499,dp,6
7660,48.6997569457,21.2557689499,dp,21
7661,48.70065405,21.2557689499,dp,71
7662,48.7015511542,21.2557689499,dp,71
7663,48.7024482585,21.2557689499,dp,71
7664,48.7033453627,21.2557689499,dp,71
7665,48.704242467,21.2557689499,dp,71
7666,48.7051395712,21.2557689499,dp,71
7667,48.7060366755,21.2557689499,dp,71
7668,48.7069337797,21.2557689499,dp,71
7669,48.707830884,21.2557689499,dp,71
7670,48.7087279882,21.2557689499,dp,91
7671,48.7096250925,21.2557689499,dp,93
7672,48.7105221968,21.2557689499,dp,93
7673,48.711419301,21.2557689499,dp,93
7674,48.7123164053,21.2557689499,dp,93
7675,48.7132135095,21.2557689499,dp,93
7676,48.7141106138,21.2557689499,dp,93
7677,48.715007718,21.2557689499,dp,93
7678,48.7159048223,21.2557689499,dp,61
7679,48.6871974861,21.2571193256,dp,5
7680,48.6880945904,21.2571193256,dp,5
7681,48.6889916946,21.2571193256,dp,11
7682,48.6898887989,21.2571193256,dp,12
7683,48.6907859031,21.2571193256,dp,10
7684,48.6916830074,21.2571193256,dp,8
7685,48.6925801117,21.2571193256,dp,6
7686,48.6934772159,21.2571193256,dp,6
7687,48.6943743202,21.2571193256,dp,6
7688,48.6952714244,21.2571193256,dp,6
7689,48.6961685287,21.2571193256,dp,6
7690,48.6970656329,21.2571193256,dp,6
7691,48.6979627372,21.2571193256,dp,6
7692,48.6988598414,21.2571193256,dp,6
7693,48.6997569457,21.2571193256,dp,21
7694,48.70065405,21.2571193256,dp,71
7695,48.7015511542,21.2571193256,dp,71
7696,48.7024482585,21.2571193256,dp,71
7697,48.7033453627,21.2571193256,dp,71
7698,48.704242467,21.2571193256,dp,71
7699,48.7051395712,21.2571193256,dp,71
7700,48.7060366755,21.2571193256,dp,71
7701,48.7069337797,21.2571193256,dp,71
7702,48.707830884,21.2571193256,dp,71
7703,48.7087279882,21.2571193256,dp,91
7704,48.7096250925,21.2571193256,dp,93
7705,48.7105221968,21.2571193256,dp,93
7706,48.711419301,21.2571193256,dp,93
7707,48.7123164053,21.2571193256,dp,93
7708,48.7132135095,21.2571193256,dp,93
7709,48.7141106138,21.2571193256,dp,93
7710,48.715007718,21.2571193256,dp,93
7711,48.7159048223,21.2571193256,dp,61
7712,48.6880945904,21.2584697013,dp,5
7713,48.6889916946,21.2584697013,dp,5
7714,48.6898887989,21.2584697013,dp,9
7715,48.6907859031,21.2584697013,dp,9
7716,48.6916830074,21.2584697013,dp,6
7717,48.6925801117,21.2584697013,dp,2
7718,48.6934772159,21.2584697013,dp,2
7719,48.6943743202,21.2584697013,dp,2
7720,48.6952714244,21.2584697013,dp,2
7721,48.6961685287,21.2584697013,dp,2
7722,48.6970656329,21.2584697013,dp,2
7723,48.6979627372,21.2584697013,dp,2
7724,48.6988598414,21.2584697013,dp,2
7725,48.6997569457,21.2584697013,dp,16
7726,48.70065405,21.2584697013,dp,62
7727,48.7015511542,21.2584697013,dp,62
7728,48.7024482585,21.2584697013,dp,62
7729,48.7033453627,21.2584697013,dp,62
7730,48.704242467,21.2584697013,dp,62
7731,48.7051395712,21.2584697013,dp,62
7732,48.7060366755,21.2584697013,dp,62
7733,48.7069337797,21.2584697013,dp,62
7734,48.707830884,21.2584697013,dp,62
7735,48.7087279882,21.2584697013,dp,83
7736,48.7096250925,21.2584697013,dp,85
7737,48.7105221968,21.2584697013,dp,85
7738,48.711419301,21.2584697013,dp,85
7739,48.7123164053,21.2584697013,dp,85
7740,48.7132135095,21.2584697013,dp,85
7741,48.7141106138,21.2584697013,dp,85
7742,48.715007718,21.2584697013,dp,85
7743,48.7159048223,21.2584697013,dp,54
7744,48.6880945904,21.259820077,dp,5
7745,48.6889916946,21.259820077,dp,8
7746,48.6898887989,21.259820077,dp,9
7747,48.6907859031,21.259820077,dp,9
7748,48.6916830074,21.259820077,dp,4
7749,48.6925801117,21.259820077,dp,1
7750,48.6934772159,21.259820077,dp,1
7751,48.6943743202,21.259820077,dp,1
7752,48.6952714244,21.259820077,dp,1
7753,48.6961685287,21.259820077,dp,1
7754,48.6970656329,21.259820077,dp,1
7755,48.6979627372,21.259820077,dp,1
7756,48.6988598414,21.259820077,dp,1
7757,48.6997569457,21.259820077,dp,13
7758,48.70065405,21.259820077,dp,55
7759,48.7015511542,21.259820077,dp,55
7760,48.7024482585,21.259820077,dp,55
7761,48.7033453627,21.259820077,dp,55
7762,48.704242467,21.259820077,dp,55
7763,48.7051395712,21.259820077,dp,55
7764,48.7060366755,21.259820077,dp,55
7765,48.7069337797,21.259820077,dp,55
7766,48.707830884,21.259820077,dp,55
7767,48.7087279882,21.259820077,dp,78
7768,48.7096250925,21.259820077,dp,79
7769,48.7105221968,21.259820077,dp,79
7770,48.711419301,21.259820077,dp,79
7771,48.7123164053,21.259820077,dp,79
7772,48.7132135095,21.259820077,dp,79
7773,48.7141106138,21.259820077,dp,79
7774,48.715007718,21.259820077,dp,79
7775,48.7159048223,21.259820077,dp,52
7776,48.6880945904,21.2611704527,dp,5
7777,48.6889916946,21.2611704527,dp,8
7778,48.6898887989,21.2611704527,dp,9
7779,48.6907859031,21.2611704527,dp,9
7780,48.6916830074,21.2611704527,dp,4
7781,48.6925801117,21.2611704527,dp,1
7782,48.6934772159,21.2611704527,dp,1
7783,48.6943743202,21.2611704527,dp,1
7784,48.6952714244,21.2611704527,dp,1
7785,48.6961685287,21.2611704527,dp,1
7786,48.6970656329,21.2611704527,dp,1
7787,48.6979627372,21.2611704527,dp,1
7788,48.6988598414,21.2611704527,dp,1
7789,48.6997569457,21.2611704527,dp,13
7790,48.70065405,21.2611704527,dp,55
7791,48.7015511542,21.2611704527,dp,55
7792,48.7024482585,21.2611704527,dp,55
7793,48.7033453627,21.2611704527,dp,55
7794,48.704242467,21.2611704527,dp,55
7795,48.7051395712,21.2611704527,dp,55
7796,48.7060366755,21.2611704527,dp,55
7797,48.7069337797,21.2611704527,dp,55
7798,48.707830884,21.2611704527,dp,55
7799,48.7087279882,21.2611704527,dp,78
7800,48.7096250925,21.2611704527,dp,79
7801,48.7105221968,21.2611704527,dp,79
7802,48.711419301,21.2611704527,dp,79
7803,48.7123164053,21.2611704527,dp,79
7804,48.7132135095,21.2611704527,dp,79
7805,48.7141106138,21.2611704527,dp,79
7806,48.715007718,21.2611704527,dp,79
7807,48.7159048223,21.2611704527,dp,58
7808,48.7168019265,21.2611704527,dp,35
7809,48.6836090691,21.2625208283,dp,6
7810,48.6845061734,21.2625208283,dp,4
7811,48.6854032776,21.2625208283,dp,5
7812,48.6871974861,21.2625208283,dp,4
7813,48.6880945904,21.2625208283,dp,5
7814,48.6889916946,21.2625208283,dp,8
7815,48.6898887989,21.2625208283,dp,9
7816,48.6907859031,21.2625208283,dp,9
7817,48.6916830074,21.2625208283,dp,4
7818,48.6925801117,21.2625208283,dp,1
7819,48.6934772159,21.2625208283,dp,1
7820,48.6943743202,21.2625208283,dp,1
7821,48.6952714244,21.2625208283,dp,1
7822,48.6961685287,21.2625208283,dp,1
7823,48.6970656329,21.2625208283,dp,1
7824,48.6979627372,21.2625208283,dp,1
7825,48.6988598414,21.2625208283,dp,1
7826,48.6997569457,21.2625208283,dp,13
7827,48.70065405,21.2625208283,dp,55
7828,48.7015511542,21.2625208283,dp,55
7829,48.7024482585,21.2625208283,dp,55
7830,48.7033453627,21.2625208283,dp,55
7831,48.704242467,21.2625208283,dp,55
7832,48.7051395712,21.2625208283,dp,55
7833,48.7060366755,21.2625208283,dp,55
7834,48.7069337797,21.2625208283,dp,55
7835,48.707830884,21.2625208283,dp,55
7836,48.7087279882,21.2625208283,dp,78
7837,48.7096250925,21.2625208283,dp,79
7838,48.7105221968,21.2625208283,dp,79
7839,48.711419301,21.2625208283,dp,79
7840,48.7123164053,21.2625208283,dp,79
7841,48.7132135095,21.2625208283,dp,79
7842,48.7141106138,21.2625208283,dp,79
7843,48.715007718,21.2625208283,dp,79
7844,48.7159048223,21.2625208283,dp,79
7845,48.7168019265,21.2625208283,dp,38
7846,48.7176990308,21.2625208283,dp,27
7847,48.6836090691,21.263871204,dp,6
7848,48.6845061734,21.263871204,dp,5
7849,48.6854032776,21.263871204,dp,5
7850,48.6863003819,21.263871204,dp,5
7851,48.6871974861,21.263871204,dp,5
7852,48.6880945904,21.263871204,dp,8
7853,48.6889916946,21.263871204,dp,9
7854,48.6898887989,21.263871204,dp,9
7855,48.6907859031,21.263871204,dp,9
7856,48.6916830074,21.263871204,dp,4
7857,48.6925801117,21.263871204,dp,1
7858,48.6934772159,21.263871204,dp,1
7859,48.6943743202,21.263871204,dp,1
7860,48.6952714244,21.263871204,dp,1
7861,48.6961685287,21.263871204,dp,1
7862,48.6970656329,21.263871204,dp,1
7863,48.6979627372,21.263871204,dp,1
7864,48.6988598414,21.263871204,dp,1
7865,48.6997569457,21.263871204,dp,13
7866,48.70065405,21.263871204,dp,55
7867,48.7015511542,21.263871204,dp,55
7868,48.7024482585,21.263871204,dp,55
7869,48.7033453627,21.263871204,dp,55
7870,48.704242467,21.263871204,dp,55
7871,48.7051395712,21.263871204,dp,55
7872,48.7060366755,21.263871204,dp,55
7873,48.7069337797,21.263871204,dp,55
7874,48.707830884,21.263871204,dp,55
7875,48.7087279882,21.263871204,dp,78
7876,48.7096250925,21.263871204,dp,79
7877,48.7105221968,21.263871204,dp,79
7878,48.711419301,21.263871204,dp,79
7879,48.7123164053,21.263871204,dp,79
7880,48.7132135095,21.263871204,dp,79
7881,48.7141106138,21.263871204,dp,79
7882,48.715007718,21.263871204,dp,79
7883,48.7159048223,21.263871204,dp,79
7884,48.7168019265,21.263871204,dp,46
7885,48.7176990308,21.263871204,dp,29
7886,48.6827119648,21.2652215797,dp,9
7887,48.6836090691,21.2652215797,dp,9
7888,48.6845061734,21.2652215797,dp,9
7889,48.6854032776,21.2652215797,dp,9
7890,48.6863003819,21.2652215797,dp,9
7891,48.6871974861,21.2652215797,dp,9
7892,48.6880945904,21.2652215797,dp,9
7893,48.6889916946,21.2652215797,dp,9
7894,48.6898887989,21.2652215797,dp,9
7895,48.6907859031,21.2652215797,dp,9
7896,48.6916830074,21.2652215797,dp,4
7897,48.6925801117,21.2652215797,dp,1
7898,48.6934772159,21.2652215797,dp,1
7899,48.6943743202,21.2652215797,dp,1
7900,48.6952714244,21.2652215797,dp,1
7901,48.6961685287,21.2652215797,dp,1
7902,48.6970656329,21.2652215797,dp,1
7903,48.6979627372,21.2652215797,dp,1
7904,48.6988598414,21.2652215797,dp,1
7905,48.6997569457,21.2652215797,dp,13
7906,48.70065405,21.2652215797,dp,55
7907,48.7015511542,21.2652215797,dp,55
7908,48.7024482585,21.2652215797,dp,55
7909,48.7033453627,21.2652215797,dp,55
7910,48.704242467,21.2652215797,dp,55
7911,48.7051395712,21.2652215797,dp,55
7912,48.7060366755,21.2652215797,dp,55
7913,48.7069337797,21.2652215797,dp,55
7914,48.707830884,21.2652215797,dp,55
7915,48.7087279882,21.2652215797,dp,78
7916,48.7096250925,21.2652215797,dp,79
7917,48.7105221968,21.2652215797,dp,79
7918,48.711419301,21.2652215797,dp,79
7919,48.7123164053,21.2652215797,dp,79
7920,48.7132135095,21.2652215797,dp,79
7921,48.7141106138,21.2652215797,dp,79
7922,48.715007718,21.2652215797,dp,79
7923,48.7159048223,21.2652215797,dp,79
7924,48.7168019265,21.2652215797,dp,60
7925,48.7176990308,21.2652215797,dp,32
7926,48.6800206521,21.2665719554,dp,6
7927,48.6809177563,21.2665719554,dp,7
7928,48.6818148606,21.2665719554,dp,7
7929,48.6827119648,21.2665719554,dp,7
7930,48.6836090691,21.2665719554,dp,6
7931,48.6845061734,21.2665719554,dp,5
7932,48.6854032776,21.2665719554,dp,5
7933,48.6863003819,21.2665719554,dp,5
7934,48.6871974861,21.2665719554,dp,5
7935,48.6880945904,21.2665719554,dp,5
7936,48.6889916946,21.2665719554,dp,5
7937,48.6898887989,21.2665719554,dp,5
7938,48.6907859031,21.2665719554,dp,5
7939,48.6916830074,21.2665719554,dp,2
7940,48.6925801117,21.2665719554,dp,1
7941,48.6934772159,21.2665719554,dp,1
7942,48.6943743202,21.2665719554,dp,1
7943,48.6952714244,21.2665719554,dp,1
7944,48.6961685287,21.2665719554,dp,1
7945,48.6970656329,21.2665719554,dp,1
7946,48.6979627372,21.2665719554,dp,1
7947,48.6988598414,21.2665719554,dp,1
7948,48.6997569457,21.2665719554,dp,7
7949,48.70065405,21.2665719554,dp,32
7950,48.7015511542,21.2665719554,dp,32
7951,48.7024482585,21.2665719554,dp,32
7952,48.7033453627,21.2665719554,dp,32
7953,48.704242467,21.2665719554,dp,32
7954,48.7051395712,21.2665719554,dp,32
7955,48.7060366755,21.2665719554,dp,32
7956,48.7069337797,21.2665719554,dp,32
7957,48.707830884,21.2665719554,dp,32
7958,48.7087279882,21.2665719554,dp,48
7959,48.7096250925,21.2665719554,dp,49
7960,48.7105221968,21.2665719554,dp,49
7961,48.711419301,21.2665719554,dp,49
7962,48.7123164053,21.2665719554,dp,49
7963,48.7132135095,21.2665719554,dp,49
7964,48.7141106138,21.2665719554,dp,49
7965,48.715007718,21.2665719554,dp,49
7966,48.7159048223,21.2665719554,dp,49
7967,48.7168019265,21.2665719554,dp,39
7968,48.7176990308,21.2665719554,dp,20
7969,48.7185961351,21.2665719554,dp,18
7970,48.6800206521,21.267922331,dp,5
7971,48.6809177563,21.267922331,dp,9
7972,48.6818148606,21.267922331,dp,10
7973,48.6827119648,21.267922331,dp,10
7974,48.6836090691,21.267922331,dp,2
7975,48.6845061734,21.267922331,dp,0
7976,48.6854032776,21.267922331,dp,0
7977,48.6863003819,21.267922331,dp,0
7978,48.6871974861,21.267922331,dp,0
7979,48.6880945904,21.267922331,dp,0
7980,48.6889916946,21.267922331,dp,0
7981,48.6898887989,21.267922331,dp,0
7982,48.6907859031,21.267922331,dp,0
7983,48.6916830074,21.267922331,dp,0
7984,48.6925801117,21.267922331,dp,0
7985,48.6934772159,21.267922331,dp,0
7986,48.6943743202,21.267922331,dp,0
7987,48.6952714244,21.267922331,dp,0
7988,48.6961685287,21.267922331,dp,0
7989,48.6970656329,21.267922331,dp,0
7990,48.6979627372,21.267922331,dp,0
7991,48.6988598414,21.267922331,dp,0
7992,48.6997569457,21.267922331,dp,1
7993,48.70065405,21.267922331,dp,2
7994,48.7015511542,21.267922331,dp,2
7995,48.7024482585,21.267922331,dp,2
7996,48.7033453627,21.267922331,dp,2
7997,48.704242467,21.267922331,dp,2
7998,48.7051395712,21.267922331,dp,2
7999,48.7060366755,21.267922331,dp,2
8000,48.7069337797,21.267922331,dp,2
8001,48.707830884,21.267922331,dp,2
8002,48.7087279882,21.267922331,dp,8
8003,48.7096250925,21.267922331,dp,9
8004,48.7105221968,21.267922331,dp,9
8005,48.711419301,21.267922331,dp,9
8006,48.7123164053,21.267922331,dp,9
8007,48.7132135095,21.267922331,dp,9
8008,48.7141106138,21.267922331,dp,9
8009,48.715007718,21.267922331,dp,9
8010,48.7159048223,21.267922331,dp,9
8011,48.7168019265,21.267922331,dp,12
8012,48.7176990308,21.267922331,dp,8
8013,48.7185961351,21.267922331,dp,7
8014,48.6800206521,21.2692727067,dp,5
8015,48.6809177563,21.2692727067,dp,9
8016,48.6818148606,21.2692727067,dp,10
8017,48.6827119648,21.2692727067,dp,10
8018,48.6836090691,21.2692727067,dp,2
8019,48.6845061734,21.2692727067,dp,0
8020,48.6854032776,21.2692727067,dp,0
8021,48.6863003819,21.2692727067,dp,0
8022,48.6871974861,21.2692727067,dp,0
8023,48.6880945904,21.2692727067,dp,0
8024,48.6889916946,21.2692727067,dp,0
8025,48.6898887989,21.2692727067,dp,0
8026,48.6907859031,21.2692727067,dp,0
8027,48.6916830074,21.2692727067,dp,0
8028,48.6925801117,21.2692727067,dp,0
8029,48.6934772159,21.2692727067,dp,0
8030,48.6943743202,21.2692727067,dp,0
8031,48.6952714244,21.2692727067,dp,0
8032,48.6961685287,21.2692727067,dp,0
8033,48.6970656329,21.2692727067,dp,0
8034,48.6979627372,21.2692727067,dp,0
8035,48.6988598414,21.2692727067,dp,0
8036,48.6997569457,21.2692727067,dp,1
8037,48.70065405,21.2692727067,dp,2
8038,48.7015511542,21.2692727067,dp,2
8039,48.7024482585,21.2692727067,dp,2
8040,48.7033453627,21.2692727067,dp,2
8041,48.704242467,21.2692727067,dp,2
8042,48.7051395712,21.2692727067,dp,2
8043,48.7060366755,21.2692727067,dp,2
8044,48.7069337797,21.2692727067,dp,2
8045,48.707830884,21.2692727067,dp,2
8046,48.7087279882,21.2692727067,dp,8
8047,48.7096250925,21.2692727067,dp,9
8048,48.7105221968,21.2692727067,dp,9
8049,48.711419301,21.2692727067,dp,9
8050,48.7123164053,21.2692727067,dp,9
8051,48.7132135095,21.2692727067,dp,9
8052,48.7141106138,21.2692727067,dp,9
8053,48.715007718,21.2692727067,dp,9
8054,48.7159048223,21.2692727067,dp,9
8055,48.7168019265,21.2692727067,dp,12
8056,48.7176990308,21.2692727067,dp,10
8057,48.7185961351,21.2692727067,dp,8
8058,48.6800206521,21.2706230824,dp,5
8059,48.6809177563,21.2706230824,dp,9
8060,48.6818148606,21.2706230824,dp,10
8061,48.6827119648,21.2706230824,dp,10
8062,48.6836090691,21.2706230824,dp,2
8063,48.6845061734,21.2706230824,dp,0
8064,48.6854032776,21.2706230824,dp,0
8065,48.6863003819,21.2706230824,dp,0
8066,48.6871974861,21.2706230824,dp,0
8067,48.6880945904,21.2706230824,dp,0
8068,48.6889916946,21.2706230824,dp,0
8069,48.6898887989,21.2706230824,dp,0
8070,48.6907859031,21.2706230824,dp,0
8071,48.6916830074,21.2706230824,dp,0
8072,48.6925801117,21.2706230824,dp,0
8073,48.6934772159,21.2706230824,dp,0
8074,48.6943743202,21.2706230824,dp,0
8075,48.6952714244,21.2706230824,dp,0
8076,48.6961685287,21.2706230824,dp,0
8077,48.6970656329,21.2706230824,dp,0
8078,48.6979627372,21.2706230824,dp,0
8079,48.6988598414,21.2706230824,dp,0
8080,48.6997569457,21.2706230824,dp,1
8081,48.70065405,21.2706230824,dp,2
8082,48.7015511542,21.2706230824,dp,2
8083,48.7024482585,21.2706230824,dp,2
8084,48.7033453627,21.2706230824,dp,2
8085,48.704242467,21.2706230824,dp,2
8086,48.7051395712,21.2706230824,dp,2
8087,48.7060366755,21.2706230824,dp,2
8088,48.7069337797,21.2706230824,dp,2
8089,48.707830884,21.2706230824,dp,2
8090,48.7087279882,21.2706230824,dp,8
8091,48.7096250925,21.2706230824,dp,9
8092,48.7105221968,21.2706230824,dp,9
8093,48.711419301,21.2706230824,dp,9
8094,48.7123164053,21.2706230824,dp,9
8095,48.7132135095,21.2706230824,dp,9
8096,48.7141106138,21.2706230824,dp,9
8097,48.715007718,21.2706230824,dp,9
8098,48.7159048223,21.2706230824,dp,9
8099,48.7168019265,21.2706230824,dp,13
8100,48.7176990308,21.2706230824,dp,13
8101,48.7185961351,21.2706230824,dp,9
8102,48.6800206521,21.2719734581,dp,5
8103,48.6809177563,21.2719734581,dp,9
8104,48.6818148606,21.2719734581,dp,10
8105,48.6827119648,21.2719734581,dp,10
8106,48.6836090691,21.2719734581,dp,2
8107,48.6845061734,21.2719734581,dp,0
8108,48.6854032776,21.2719734581,dp,0
8109,48.6863003819,21.2719734581,dp,0
8110,48.6871974861,21.2719734581,dp,0
8111,48.6880945904,21.2719734581,dp,0
8112,48.6889916946,21.2719734581,dp,0
8113,48.6898887989,21.2719734581,dp,0
8114,48.6907859031,21.2719734581,dp,0
8115,48.6916830074,21.2719734581,dp,0
8116,48.6925801117,21.2719734581,dp,0
8117,48.6934772159,21.2719734581,dp,0
8118,48.6943743202,21.2719734581,dp,0
8119,48.6952714244,21.2719734581,dp,0
8120,48.6961685287,21.2719734581,dp,0
8121,48.6970656329,21.2719734581,dp,0
8122,48.6979627372,21.2719734581,dp,0
8123,48.6988598414,21.2719734581,dp,0
8124,48.6997569457,21.2719734581,dp,1
8125,48.70065405,21.2719734581,dp,2
8126,48.7015511542,21.2719734581,dp,2
8127,48.7024482585,21.2719734581,dp,2
8128,48.7033453627,21.2719734581,dp,2
8129,48.704242467,21.2719734581,dp,2
8130,48.7051395712,21.2719734581,dp,2
8131,48.7060366755,21.2719734581,dp,2
8132,48.7069337797,21.2719734581,dp,2
8133,48.707830884,21.2719734581,dp,2
8134,48.7087279882,21.2719734581,dp,8
8135,48.7096250925,21.2719734581,dp,9
8136,48.7105221968,21.2719734581,dp,9
8137,48.711419301,21.2719734581,dp,9
8138,48.7123164053,21.2719734581,dp,9
8139,48.7132135095,21.2719734581,dp,9
8140,48.7141106138,21.2719734581,dp,11
8141,48.715007718,21.2719734581,dp,13
8142,48.7159048223,21.2719734581,dp,15
8143,48.7176990308,21.2719734581,dp,18
8144,48.7185961351,21.2719734581,dp,10
8145,48.7194932393,21.2719734581,dp,8
8146,48.6809177563,21.2733238337,dp,5
8147,48.6818148606,21.2733238337,dp,9
8148,48.6827119648,21.2733238337,dp,10
8149,48.6836090691,21.2733238337,dp,2
8150,48.6845061734,21.2733238337,dp,0
8151,48.6854032776,21.2733238337,dp,0
8152,48.6863003819,21.2733238337,dp,0
8153,48.6871974861,21.2733238337,dp,0
8154,48.6880945904,21.2733238337,dp,0
8155,48.6889916946,21.2733238337,dp,0
8156,48.6898887989,21.2733238337,dp,0
8157,48.6907859031,21.2733238337,dp,0
8158,48.6916830074,21.2733238337,dp,0
8159,48.6925801117,21.2733238337,dp,0
8160,48.6934772159,21.2733238337,dp,0
8161,48.6943743202,21.2733238337,dp,0
8162,48.6952714244,21.2733238337,dp,0
8163,48.6961685287,21.2733238337,dp,0
8164,48.6970656329,21.2733238337,dp,0
8165,48.6979627372,21.2733238337,dp,0
8166,48.6988598414,21.2733238337,dp,0
8167,48.6997569457,21.2733238337,dp,1
8168,48.70065405,21.2733238337,dp,2
8169,48.7015511542,21.2733238337,dp,2
8170,48.7024482585,21.2733238337,dp,2
